Local time,Open,High,Low,Close,Volume
02.05.2023 05:30:00.000 GMT-0600,137.336,137.390,137.273,137.337,12801250015.258799
02.05.2023 06:00:00.000 GMT-0600,137.338,137.476,137.313,137.459,12361940063.476698
02.05.2023 06:30:00.000 GMT-0600,137.460,137.579,137.452,137.565,13652850036.6212
02.05.2023 07:00:00.000 GMT-0600,137.569,137.576,137.459,137.473,14228869964.5997
02.05.2023 07:30:00.000 GMT-0600,137.486,137.509,137.267,137.392,16150389953.613499
02.05.2023 08:00:00.000 GMT-0600,137.392,137.397,136.768,136.829,23326059906.005997
02.05.2023 08:30:00.000 GMT-0600,136.828,136.828,136.387,136.426,26126460418.7016
02.05.2023 09:00:00.000 GMT-0600,136.426,136.586,136.394,136.502,23395049865.722504
02.05.2023 09:30:00.000 GMT-0600,136.503,136.694,136.439,136.464,20827609863.281597
02.05.2023 10:00:00.000 GMT-0600,136.464,136.542,136.399,136.539,18863630035.400097
02.05.2023 10:30:00.000 GMT-0600,136.539,136.572,136.315,136.451,12655149948.120203
02.05.2023 11:00:00.000 GMT-0600,136.449,136.550,136.419,136.523,10625669937.1339
02.05.2023 11:30:00.000 GMT-0600,136.522,136.700,136.506,136.665,9687639999.3897
02.05.2023 12:00:00.000 GMT-0600,136.665,136.684,136.509,136.572,10026879959.1065
02.05.2023 12:30:00.000 GMT-0600,136.572,136.696,136.565,136.688,9919810073.852602
